SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster	dcf0	dcf1	dcf2
40	1	0	0	0	0	0	0	0.34	0.49	0.52
41	0	0	0	1	0	0	3	0	0.11	0
42	1	0	0	0	0	0	0	0.34	0.49	0.52
43	1	0	0	0	0	0	0	0.34	0.49	0.52
44	1	0	0	0	0	0	0	0.34	0.49	0.52
45	1	0	0	0	0	0	0	0.34	0.49	0.52
46	1	0	0	0	0	0	0	0.34	0.49	0.52
47	0	0	0	0	1	0	4	0.079	0.057	0.053
48	0	1	0	0	0	0	1	0.29	0.054	0
49	0	0	0	1	0	0	3	0	0.11	0
50	1	0	0	0	0	0	0	0.34	0.49	0.52
51	1	0	0	0	0	0	0	0.34	0.49	0.52
52	0	1	0	0	2.7e-06	0	1	0.29	0.054	0
53	0	0	0	1	0	0	3	0	0.11	0
54	1	0	0	0	0	0	0	0.34	0.49	0.52
55	1	0	0	0	0	0	0	0.34	0.49	0.52
56	0	0	0	0	1	0	4	0.079	0.057	0.053
57	0	1	0	0	0	0	1	0.29	0.054	0
58	1	0	0	0	0	0	0	0.34	0.49	0.52
59	0	0	0	1	0	0	3	0	0.11	0
60	1	0	0	0	0	0	0	0.34	0.49	0.52
61	0	1	0	0	0	0	1	0.29	0.054	0
62	0	0	0	0	1	0	4	0.079	0.057	0.053
63	0	0.74	0	0	0.26	0	1	0.29	0.054	0
64	0.91	0	0.089	0	0	0	0	0.34	0.49	0.52
65	1	0	0	0	0	0	0	0.34	0.49	0.52
66	1	0	0	0	0	0	0	0.34	0.49	0.52
67	1	0	0	0	0	0	0	0.34	0.49	0.52
68	0	0	0	0	1	0	4	0.079	0.057	0.053
69	1	0	0	0	0	0	0	0.34	0.49	0.52
70	1	0	0	0	0	0	0	0.34	0.49	0.52
71	0	1	0	0	0	0	1	0.29	0.054	0
72	1	0	0	0	0	0	0	0.34	0.49	0.52
73	1	0	0	0	0	0	0	0.34	0.49	0.52
74	0	0	0	0	0	1	5	0	0	0.27
75	0	0	0	0	1	0	4	0.079	0.057	0.053
76	0	0	0	0	1	0	4	0.079	0.057	0.053
77	0	1	0	0	5.1e-05	0	1	0.29	0.054	0
78	1	0	0	0	0	0	0	0.34	0.49	0.52
79	0	1	0	0	0	0	1	0.29	0.054	0
80	1	0	0	0	0	0	0	0.34	0.49	0.52
81	1	0	0	0	0	0	0	0.34	0.49	0.52
82	1	0	0	0	0	0	0	0.34	0.49	0.52
83	0	0	0	0	1	0	4	0.079	0.057	0.053
84	1	0	0	0	0	0	0	0.34	0.49	0.52
85	1	0	0	0	0	0	0	0.34	0.49	0.52
86	1	0	0	0	0	0	0	0.34	0.49	0.52
87	1	0	0	0	0	0	0	0.34	0.49	0.52
88	1	0	0	0	0	0	0	0.34	0.49	0.52
89	1	0	0	0	0	0	0	0.34	0.49	0.52
90	1	0	0	0	0	0	0	0.34	0.49	0.52
91	1	0	0	0	0	0	0	0.34	0.49	0.52
92	1	0	0	0	0	0	0	0.34	0.49	0.52
93	1	0	0	0	0	0	0	0.34	0.49	0.52
94	0	0	0	1	0	0	3	0	0.11	0
95	1	0	0	0	0	0	0	0.34	0.49	0.52
96	0	1	0	0	0	0	1	0.29	0.054	0
97	1	0	0	0	0	0	0	0.34	0.49	0.52
98	1	0	0	0	0	0	0	0.34	0.49	0.52
99	1	0	0	0	0	0	0	0.34	0.49	0.52
100	1	0	0	0	0	0	0	0.34	0.49	0.52
101	0	1	0	0	0	0	1	0.29	0.054	0
102	0	0	0	0	1	0	4	0.079	0.057	0.053
103	0	0	0	0	1	0	4	0.079	0.057	0.053
104	1	0	0	0	0	0	0	0.34	0.49	0.52
105	0	0	0	1	0	0	3	0	0.11	0
106	1	0	0	0	0	0	0	0.34	0.49	0.52
107	0	0	0	0	1	0	4	0.079	0.057	0.053
108	1	0	0	0	0	0	0	0.34	0.49	0.52
109	0	0	0	1	0	0	3	0	0.11	0
110	1	0	0	0	0	0	0	0.34	0.49	0.52
111	1	0	0	0	0	0	0	0.34	0.49	0.52
112	1	0	0	0	0	0	0	0.34	0.49	0.52
113	1	0	0	0	0	0	0	0.34	0.49	0.52
114	0	1	0	0	0	0	1	0.29	0.054	0
115	0	0	0	0	1	0	4	0.079	0.057	0.053
116	1	0	0	0	0	0	0	0.34	0.49	0.52
117	1	0	0	0	0	0	0	0.34	0.49	0.52
118	1	0	0	0	0	0	0	0.34	0.49	0.52
119	1	0	0	0	0	0	0	0.34	0.49	0.52
120	0	1	0	0	0	0	1	0.29	0.054	0
121	1	0	0	0	0	0	0	0.34	0.49	0.52
122	0	0	0	0	1	0	4	0.079	0.057	0.053
123	1	0	0	0	0	0	0	0.34	0.49	0.52
124	0	0	1	0	0	0	2	0	0.34	0.48
125	0	0	0	0	1	0	4	0.079	0.057	0.053
126	1	0	0	0	0	0	0	0.34	0.49	0.52
127	4.2e-06	0	1	0	0	0	2	0	0.34	0.48
128	0	0	1	0	0	0	2	0	0.34	0.48
129	0	0	0	0	0	1	5	0	0	0.27
130	0.37	0	0.63	0	0	0	2	0	0.34	0.48
131	0	1	0	0	0	0	1	0.29	0.054	0
132	0	0	0	1	0	0	3	0	0.11	0
133	1	0	0	0	0	0	0	0.34	0.49	0.52
134	1	0	0	0	0	0	0	0.34	0.49	0.52
135	1	0	0	0	0	0	0	0.34	0.49	0.52
136	0	0	0	1	0	0	3	0	0.11	0
137	1	0	0	0	0	0	0	0.34	0.49	0.52
138	0	0	0	1	0	0	3	0	0.11	0
139	1	0	0	0	0	0	0	0.34	0.49	0.52
140	0	1	0	0	4.2e-05	0	1	0.29	0.054	0
141	0.025	0	0.98	0	0	0	2	0	0.34	0.48
142	1	0	0	0	0	0	0	0.34	0.49	0.52
143	1	0	0	0	0	0	0	0.34	0.49	0.52
144	1	0	0	0	0	0	0	0.34	0.49	0.52
145	1	0	0	0	0	0	0	0.34	0.49	0.52
146	1	4.7e-05	0	0	0	0	0	0.34	0.49	0.52
147	0	0	0	0	0	1	5	0	0	0.27
148	1	0	0	0	0	0	0	0.34	0.49	0.52
149	1	0	0	0	0	0	0	0.34	0.49	0.52
150	0	0	0	1	0	0	3	0	0.11	0
151	1	0	0	0	0	0	0	0.34	0.49	0.52
152	0	0	0	1	0	0	3	0	0.11	0
153	1	0	0	0	0	0	0	0.34	0.49	0.52
154	1	0	0	0	0	0	0	0.34	0.49	0.52
155	0	0	0	1	0	0	3	0	0.11	0
156	1	0	0	0	0	0	0	0.34	0.49	0.52
157	0	0	0	1	0	0	3	0	0.11	0
158	1	0	0	0	0	0	0	0.34	0.49	0.52
159	0	0	0	0	0	1	5	0	0	0.27
160	0	0	0	1	0	0	3	0	0.11	0
161	1	0	0	0	0	0	0	0.34	0.49	0.52
162	1	0	0	0	0	0	0	0.34	0.49	0.52
163	1	0	0	0	0	0	0	0.34	0.49	0.52
164	1	0	0	0	0	0	0	0.34	0.49	0.52
165	1	0	0	0	0	0	0	0.34	0.49	0.52
166	1	0	0	0	0	0	0	0.34	0.49	0.52
167	1	0	0	0	0	0	0	0.34	0.49	0.52
168	1	0	0	0	0	0	0	0.34	0.49	0.52
169	1	0	0	0	0	0	0	0.34	0.49	0.52
170	0	1	0	0	0	0	1	0.29	0.054	0
171	0	0	1	0	0	0	2	0	0.34	0.48
172	1	0	0	0	0	0	0	0.34	0.49	0.52
173	1	0	0	0	0	0	0	0.34	0.49	0.52
174	1	0	0	0	0	0	0	0.34	0.49	0.52
175	1	0	0	0	0	0	0	0.34	0.49	0.52
176	1	0	0	0	0	0	0	0.34	0.49	0.52
177	0	1	0	0	0	0	1	0.29	0.054	0
178	1	0	0	0	0	0	0	0.34	0.49	0.52
179	0	0	1	0	0	0	2	0	0.34	0.48
180	1	0	0	0	0	0	0	0.34	0.49	0.52
181	0	0	0	1	0	0	3	0	0.11	0
182	1	0	0	0	0	0	0	0.34	0.49	0.52
183	0	0	0	0	1	0	4	0.079	0.057	0.053
184	0	0	0	0	1	0	4	0.079	0.057	0.053
185	0	0	0	1	0	0	3	0	0.11	0
186	1	0	0	0	0	0	0	0.34	0.49	0.52
187	1	0	0	0	0	0	0	0.34	0.49	0.52
188	0	0	0	1	0	0	3	0	0.11	0
189	1	0	0	0	0	0	0	0.34	0.49	0.52
190	1	0	0	0	0	0	0	0.34	0.49	0.52
191	1	0	0	0	0	0	0	0.34	0.49	0.52
192	0	0	0	1	0	0	3	0	0.11	0
193	0	1	0	0	0	0	1	0.29	0.054	0
194	1	0	0	0	0	0	0	0.34	0.49	0.52
195	1	0	0	0	0	0	0	0.34	0.49	0.52
196	0	0	0	0	1	0	4	0.079	0.057	0.053
197	0	0	0	1	0	0	3	0	0.11	0
198	0	0	0	1	3e-05	0	3	0	0.11	0
199	0	1	0	0	0	0	1	0.29	0.054	0
200	0	0	0	0	1	0	4	0.079	0.057	0.053
201	1	0	0	0	0	0	0	0.34	0.49	0.52
202	1	0	0	0	0	0	0	0.34	0.49	0.52
203	1	0	0	0	0	0	0	0.34	0.49	0.52
204	1	0	9.3e-05	0	0	0	0	0.34	0.49	0.52
205	1	0	0	0	0	0	0	0.34	0.49	0.52
206	1	0	0	0	0	0	0	0.34	0.49	0.52
207	0	1	0	0	0	0	1	0.29	0.054	0
208	0	0.99	0	0.0069	0	0	1	0.29	0.054	0
209	0	0	0	0	1	0	4	0.079	0.057	0.053
210	0	0	1	0	0	0	2	0	0.34	0.48
211	1	0	0	0	0	0	0	0.34	0.49	0.52
212	0	0	0	1	0	0	3	0	0.11	0
213	1	0	0	0	0	0	0	0.34	0.49	0.52
214	1	0	0	0	0	0	0	0.34	0.49	0.52
215	1	0	0	0	0	0	0	0.34	0.49	0.52
216	0	0	0	0	1	0	4	0.079	0.057	0.053
217	1	0	0	0	0	0	0	0.34	0.49	0.52
218	1	0	0	0	0	0	0	0.34	0.49	0.52
219	0	0	0	1	0	0	3	0	0.11	0
220	0	1	0	0	4.7e-05	0	1	0.29	0.054	0
221	0	0	0	1	0	0	3	0	0.11	0
222	1	0	0	0	0	0	0	0.34	0.49	0.52
223	1	0	0	0	0	0	0	0.34	0.49	0.52
224	1	0	0	0	0	0	0	0.34	0.49	0.52
225	0	0	1	0	0	0	2	0	0.34	0.48
226	1	0	0	0	0	0	0	0.34	0.49	0.52
227	1	0	0	0	0	0	0	0.34	0.49	0.52
228	1	0	0	0	0	0	0	0.34	0.49	0.52
229	0	0	0	0	0	1	5	0	0	0.27
230	0	0	1	0	0	0	2	0	0.34	0.48
231	0	0	0	1	0	0	3	0	0.11	0
232	0	1	0	0	0	0	1	0.29	0.054	0
233	0	0	1	0	0	0	2	0	0.34	0.48
234	1	0	0	0	0	0	0	0.34	0.49	0.52
235	1	0	0	0	0	0	0	0.34	0.49	0.52
236	0	0.93	0	0	0.075	0	1	0.29	0.054	0
237	1	0	0	0	0	0	0	0.34	0.49	0.52
238	0	1	0	0	0	0	1	0.29	0.054	0
239	1	0	0	0	0	0	0	0.34	0.49	0.52
240	1	0	0	0	0	0	0	0.34	0.49	0.52
241	0	0	0	1	0	0	3	0	0.11	0
242	1	0	0	0	0	0	0	0.34	0.49	0.52
243	0	0	1	0	0	0	2	0	0.34	0.48
244	0	0	1	0	0	0	2	0	0.34	0.48
245	1	0	0	0	0	0	0	0.34	0.49	0.52
246	0	0	0	0	0	1	5	0	0	0.27
247	1	0	0	0	0	0	0	0.34	0.49	0.52
248	1	0	0	0	0	0	0	0.34	0.49	0.52
249	0	0	0	0	1	0	4	0.079	0.057	0.053
250	1	0	0	0	0	0	0	0.34	0.49	0.52
251	1	0	0	0	0	0	0	0.34	0.49	0.52
252	0	0	0	0	1	0	4	0.079	0.057	0.053
253	1	0	0	0	0	0	0	0.34	0.49	0.52
254	1	0	0	0	0	0	0	0.34	0.49	0.52
255	1	0	0	0	0	0	0	0.34	0.49	0.52
256	0	0	1	0	0	0	2	0	0.34	0.48
257	1	0	0	0	0	0	0	0.34	0.49	0.52
258	0	0	1	0	0	0	2	0	0.34	0.48
259	1	0	0	0	0	0	0	0.34	0.49	0.52
260	1	0	0	0	0	0	0	0.34	0.49	0.52
261	1	0	0	0	0	0	0	0.34	0.49	0.52
262	1	0	0	0	0	0	0	0.34	0.49	0.52
263	0	1	0	0	0	0	1	0.29	0.054	0
264	1	0	0	0	0	0	0	0.34	0.49	0.52
265	1	0	0.00017	0	0	0	0	0.34	0.49	0.52
266	1	0	0	0	0	0	0	0.34	0.49	0.52
267	0	1	0	0	0	0	1	0.29	0.054	0
268	0	0	0	0	0	1	5	0	0	0.27
269	1	0	0	0	0	0	0	0.34	0.49	0.52
270	0	0	1	0	0	0	2	0	0.34	0.48
271	0	0	0	0	1	0	4	0.079	0.057	0.053
272	0	1	0	0	2e-06	0	1	0.29	0.054	0
273	1	0	0	0	0	0	0	0.34	0.49	0.52
274	0	0	0	0	1	0	4	0.079	0.057	0.053
275	1	0	0	0	0	0	0	0.34	0.49	0.52
276	1	0	0	0	0	0	0	0.34	0.49	0.52
277	1	0	0	0	0	0	0	0.34	0.49	0.52
278	1	0	0	0	0	0	0	0.34	0.49	0.52
279	0	0	0	0	1	0	4	0.079	0.057	0.053
280	0	1	0	0	0	0	1	0.29	0.054	0
281	1	0	0	0	0	0	0	0.34	0.49	0.52
282	1	0	0	0	0	0	0	0.34	0.49	0.52
283	1	0	0	0	0	0	0	0.34	0.49	0.52
284	0	0	0	0	1	0	4	0.079	0.057	0.053
285	1	0	0	0	0	0	0	0.34	0.49	0.52
286	1	0	0	0	0	0	0	0.34	0.49	0.52
287	0	0	0	1	0	0	3	0	0.11	0
288	1	0	0	0	0	0	0	0.34	0.49	0.52
289	1	0	0	0	0	0	0	0.34	0.49	0.52
290	1	0	0	0	0	0	0	0.34	0.49	0.52
291	1	0	0	0	0	0	0	0.34	0.49	0.52
292	0	0	0	0	1	0	4	0.079	0.057	0.053
293	1	0	0	0	0	0	0	0.34	0.49	0.52
294	0	0	0	1	0	0	3	0	0.11	0
295	1	0	0	0	0	0	0	0.34	0.49	0.52
296	0	0.0017	0	0	1	0	4	0.079	0.057	0.053
297	0	0	0	1	0	0	3	0	0.11	0
298	0	0	0	0	1	0	4	0.079	0.057	0.053
299	0	0	0	0	1	0	4	0.079	0.057	0.053
300	1	0	0	0	0	0	0	0.34	0.49	0.52
301	0	0	0	0	1	0	4	0.079	0.057	0.053
302	1	0	0	0	0	0	0	0.34	0.49	0.52
303	1	0	0	0	0	0	0	0.34	0.49	0.52
304	0	1	0	0	0.00084	0	1	0.29	0.054	0
305	1	0	0	0	0	0	0	0.34	0.49	0.52
306	1	0	0	0	0	0	0	0.34	0.49	0.52
307	0	0	0	1	0	0	3	0	0.11	0
308	0	0	0	1	0	0	3	0	0.11	0
309	0	0	0	0	1	0	4	0.079	0.057	0.053
310	1	0	0	0	0	0	0	0.34	0.49	0.52
311	1	0	0	0	0	0	0	0.34	0.49	0.52
312	1	0	0	0	0	0	0	0.34	0.49	0.52
313	0.00038	0	1	0	0	0	2	0	0.34	0.48
314	1	0	0	0	0	0	0	0.34	0.49	0.52
315	1	0	0	0	0	0	0	0.34	0.49	0.52
316	1	0	0	0	0	0	0	0.34	0.49	0.52
317	1	0	0	0	0	0	0	0.34	0.49	0.52
318	1	0	0	0	0	0	0	0.34	0.49	0.52
319	1	0	0	0	0	0	0	0.34	0.49	0.52
320	0	0	0	0	1	0	4	0.079	0.057	0.053
321	1	0	0	0	0	0	0	0.34	0.49	0.52
322	0	0	0	0	1	0	4	0.079	0.057	0.053
323	0	0	0	1	0	0	3	0	0.11	0
324	0	1	0	0	0	0	1	0.29	0.054	0
325	1	0	0	0	0	0	0	0.34	0.49	0.52
326	0	0	0	1	0	0	3	0	0.11	0
327	0	0	0	0	1	0	4	0.079	0.057	0.053
328	0	0	1	0	0	0	2	0	0.34	0.48
329	0	0	0	0	0	1	5	0	0	0.27
330	0	1	0	0	3.3e-05	0	1	0.29	0.054	0
331	0	1	0	0	6.3e-05	0	1	0.29	0.054	0
332	0	0	0	0	1	0	4	0.079	0.057	0.053
333	0	0	0	0	1	0	4	0.079	0.057	0.053
334	0	0	0	1	0	0	3	0	0.11	0
335	1	0	0	0	0	0	0	0.34	0.49	0.52
336	0	0	0	1	0	0	3	0	0.11	0
337	1	0	0	0	0	0	0	0.34	0.49	0.52
338	0	0	0.0026	0	0	1	5	0	0	0.27
339	0	0	0	1	0	0	3	0	0.11	0
340	1	0	0	0	0	0	0	0.34	0.49	0.52
341	1	0	0	0	0	0	0	0.34	0.49	0.52
342	0	0	0	0	1	0	4	0.079	0.057	0.053
343	0.00021	0	1	0	0	0	2	0	0.34	0.48
344	0	1	0	0	0	0	1	0.29	0.054	0
345	0	0	0	1	0	0	3	0	0.11	0
346	1	0	0	0	0	0	0	0.34	0.49	0.52
347	1	0	0	0	0	0	0	0.34	0.49	0.52
348	1	0	0	0	0	0	0	0.34	0.49	0.52
349	0	0	0	0	1	0	4	0.079	0.057	0.053
350	1	0	0	0	0	0	0	0.34	0.49	0.52
351	0	0	0	0	0	1	5	0	0	0.27
352	0	0	1	0	0	0	2	0	0.34	0.48
353	1	0	0	0	0	0	0	0.34	0.49	0.52
354	1	0	0	0	0	0	0	0.34	0.49	0.52
355	0	0	0	1	0	0	3	0	0.11	0
356	0	0	1	0	0	0	2	0	0.34	0.48
357	0	0	0	0	1	0	4	0.079	0.057	0.053
358	0	0	0	0	1	0	4	0.079	0.057	0.053
359	1	0	0	0	0	0	0	0.34	0.49	0.52
360	1	0	0	0	0	0	0	0.34	0.49	0.52
361	1	0	0	0	0	0	0	0.34	0.49	0.52
362	1	0	0	0	0	0	0	0.34	0.49	0.52
363	0	0.00033	0	0	1	0	4	0.079	0.057	0.053
364	0	0	0	1	0	0	3	0	0.11	0
365	0	0	0	1	0	0	3	0	0.11	0
366	1	0	0	0	0	0	0	0.34	0.49	0.52
367	1	0	0	0	0	0	0	0.34	0.49	0.52
368	1	0	0	0	0	0	0	0.34	0.49	0.52
369	1	0	0	0	0	0	0	0.34	0.49	0.52
370	0	0	1	0	0	0	2	0	0.34	0.48
371	0	0	1	0	0	0	2	0	0.34	0.48
372	1	0	0	0	0	0	0	0.34	0.49	0.52
373	1	0	0	0	0	0	0	0.34	0.49	0.52
374	1	0	0	0	0	0	0	0.34	0.49	0.52
375	1	0	0	0	0	0	0	0.34	0.49	0.52
376	1	0	0	0	0	0	0	0.34	0.49	0.52
377	1	0	0	0	0	0	0	0.34	0.49	0.52
378	1	0	0	0	0	0	0	0.34	0.49	0.52
379	1	0	0	0	0	0	0	0.34	0.49	0.52
380	1	0	0	0	0	0	0	0.34	0.49	0.52
381	0	1	0	0	0	0	1	0.29	0.054	0
382	0	0	0	0	0	1	5	0	0	0.27
383	1	0	0	0	0	0	0	0.34	0.49	0.52
384	1	0	0	0	0	0	0	0.34	0.49	0.52
385	1	0	0	0	0	0	0	0.34	0.49	0.52
386	0	0	1	0	0	0	2	0	0.34	0.48
387	1	0	0	0	0	0	0	0.34	0.49	0.52
388	0	0	0	1	0	0	3	0	0.11	0
389	0	0	0	1	0	0	3	0	0.11	0
390	1	0	0	0	0	0	0	0.34	0.49	0.52
391	0	0	0	1	0	0	3	0	0.11	0
392	1	0	0	0	0	0	0	0.34	0.49	0.52
393	1	0	0	0	0	0	0	0.34	0.49	0.52
394	0	0	0	1	4.6e-06	0	3	0	0.11	0
395	1	0	0	0	0	0	0	0.34	0.49	0.52
396	0	1	0	0	0	0	1	0.29	0.054	0
397	1	0	0	0	0	0	0	0.34	0.49	0.52
398	1	0	0	0	0	0	0	0.34	0.49	0.52
399	0	0	0	1	0	0	3	0	0.11	0
400	0	1	0	0	0	0	1	0.29	0.054	0
401	0	0	0	1	0	0	3	0	0.11	0
402	1	0	0	0	0	0	0	0.34	0.49	0.52
403	1	0	0	0	0	0	0	0.34	0.49	0.52
404	0	1	0	0	0	0	1	0.29	0.054	0
405	0	1	0	0	0	0	1	0.29	0.054	0
406	0	0	0	1	0	0	3	0	0.11	0
407	1	0	0	0	0	0	0	0.34	0.49	0.52
408	0	0	0	0	0	1	5	0	0	0.27
409	0	0	0	0	1	0	4	0.079	0.057	0.053
410	1	0	0	0	0	0	0	0.34	0.49	0.52
411	0	0	1	0	0	0	2	0	0.34	0.48
412	0	1	0	0	0	0	1	0.29	0.054	0
413	1	0	0	0	0	0	0	0.34	0.49	0.52
414	1	0	0	0	0	0	0	0.34	0.49	0.52
415	1	0	0	0	0	0	0	0.34	0.49	0.52
416	0	0	0	0	1	0	4	0.079	0.057	0.053
417	0	0	0	0	1	0	4	0.079	0.057	0.053
418	0	0	0	0	0	1	5	0	0	0.27
419	1	0	0	0	0	0	0	0.34	0.49	0.52
420	0	0	0	0	1	0	4	0.079	0.057	0.053
421	1	0	0	0	0	0	0	0.34	0.49	0.52
422	1	0	0	0	0	0	0	0.34	0.49	0.52
423	1	0	0	0	0	0	0	0.34	0.49	0.52
424	0	0	0	0	0	1	5	0	0	0.27
425	0	0.061	0	0.94	1.7e-05	0	3	0	0.11	0
426	0	0.028	0	0.97	0	0	3	0	0.11	0
427	0	0.99	0	0	0.0053	0	1	0.29	0.054	0
428	1	0	0	0	0	0	0	0.34	0.49	0.52
429	0	0	0	1	0	0	3	0	0.11	0
430	1	0	0	0	0	0	0	0.34	0.49	0.52
431	1	0	0	0	0	0	0	0.34	0.49	0.52
432	0	0	0	1	0	0	3	0	0.11	0
433	1	0	0	0	0	0	0	0.34	0.49	0.52
434	0	1	0	0	0	0	1	0.29	0.054	0
435	1	0	0	0	0	0	0	0.34	0.49	0.52
436	0	0.00063	0	0	1	0	4	0.079	0.057	0.053
437	1	0	0	0	0	0	0	0.34	0.49	0.52
438	1	0	0	0	0	0	0	0.34	0.49	0.52
439	1	0	0	0	0	0	0	0.34	0.49	0.52
440	0	0	1	0	0	0	2	0	0.34	0.48
441	1	0	0	0	0	0	0	0.34	0.49	0.52
442	0	0	1	0	0	0	2	0	0.34	0.48
443	1	0	0	0	0	0	0	0.34	0.49	0.52
444	1	0	0	0	0	0	0	0.34	0.49	0.52
445	1	0	0	0	0	0	0	0.34	0.49	0.52
446	0	1	0	0	0	0	1	0.29	0.054	0
447	1	0	0	0	0	0	0	0.34	0.49	0.52
448	0	0	0	0	0	1	5	0	0	0.27
449	1	0	0	0	0	0	0	0.34	0.49	0.52
450	1	0	0	0	0	0	0	0.34	0.49	0.52
451	0	1	0	0	0	0	1	0.29	0.054	0
452	0	0	0	0	1	0	4	0.079	0.057	0.053
453	0	1	0	0	0	0	1	0.29	0.054	0
454	0	1	0	0	0	0	1	0.29	0.054	0
455	0	1	0	0	0	0	1	0.29	0.054	0
456	0	1	0	0	0	0	1	0.29	0.054	0
457	0	0	0	1	0	0	3	0	0.11	0
458	0	0	0	1	0	0	3	0	0.11	0
459	0	0	0	1	0	0	3	0	0.11	0
460	1	0	0	0	0	0	0	0.34	0.49	0.52
461	0	1	0	0	0	0	1	0.29	0.054	0
462	0	1	0	0	0	0	1	0.29	0.054	0
463	0	0	0	1	0	0	3	0	0.11	0
464	0	0	0	0	0	1	5	0	0	0.27
465	0	0	0	1	9.1e-05	0	3	0	0.11	0
466	0	0	0	1	0	0	3	0	0.11	0
467	1	0	0	0	0	0	0	0.34	0.49	0.52
468	0.69	0	0.31	0	0	0	0	0.34	0.49	0.52
469	0	0	0	0	0	1	5	0	0	0.27
470	0	0	0	1	0	0	3	0	0.11	0
471	0	0	0	1	0	0	3	0	0.11	0
472	1	0	0	0	0	0	0	0.34	0.49	0.52
473	0	0	0	1	0	0	3	0	0.11	0
474	1	0	0	0	0	0	0	0.34	0.49	0.52
475	0	1	0	0	0	0	1	0.29	0.054	0
476	0	0	0	1	0	0	3	0	0.11	0
477	0	0	0	0	1	0	4	0.079	0.057	0.053
478	1	0	0	0	0	0	0	0.34	0.49	0.52
479	0	1	0	0	0	0	1	0.29	0.054	0
480	1	0	0	0	0	0	0	0.34	0.49	0.52
481	0	0	0	0	1	0	4	0.079	0.057	0.053
482	1	0	0	0	0	0	0	0.34	0.49	0.52
483	0	1	0	0	1.1e-05	0	1	0.29	0.054	0
484	0	0	0	0	0	1	5	0	0	0.27
485	1	0	0	0	0	0	0	0.34	0.49	0.52
486	1	0	0	0	0	0	0	0.34	0.49	0.52
487	1	0	0	0	0	0	0	0.34	0.49	0.52
488	1	0	0	0	0	0	0	0.34	0.49	0.52
489	0	1	0	0	0.00018	0	1	0.29	0.054	0
490	0	0	0	1	0	0	3	0	0.11	0
491	0	0	0	1	0	0	3	0	0.11	0
492	1	0	0	0	0	0	0	0.34	0.49	0.52
493	0	1	0	0	0	0	1	0.29	0.054	0
494	0	0.0022	0	0	1	0	4	0.079	0.057	0.053
495	1	0	0	0	0	0	0	0.34	0.49	0.52
496	0	0	0	1	0	0	3	0	0.11	0
497	1	0	0	0	0	0	0	0.34	0.49	0.52
498	0	1	0	0	0	0	1	0.29	0.054	0
499	0	0	0	0	1	0	4	0.079	0.057	0.053
500	0	0.96	0	0	0.039	0	1	0.29	0.054	0
501	0	0.99	0	0	0.0065	0	1	0.29	0.054	0
502	0	0	0	1	0	0	3	0	0.11	0
503	0	0	0	1	0	0	3	0	0.11	0
504	0	0	1	0	0	0	2	0	0.34	0.48
505	1	0	0	0	0	0	0	0.34	0.49	0.52
506	1	0	0	0	0	0	0	0.34	0.49	0.52
507	1	0	0	0	0	0	0	0.34	0.49	0.52
508	1	0	0	0	0	0	0	0.34	0.49	0.52
509	1	0	0	0	0	0	0	0.34	0.49	0.52
