SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster	dcf0	dcf1
46	0.22	0.51	0	0.27	0	0	5.5e-06	0	0	1	0.39	0.34
47	0	0	0	0.00017	0	0	1	0	0	6	0.2	0.2
48	0	0	0	8.1e-05	0	0	1	0	0	6	0.2	0.2
49	0.045	0.0068	0	0.89	0	0	0.056	0	0	3	0.32	0.27
50	0.041	0.0032	0	0.96	0	0	0	0	0	3	0.32	0.27
51	0.37	0.053	0	0.58	0	0	0	0	0	3	0.32	0.27
52	0.18	0.2	0	0.61	0	0	0.00041	0	0	3	0.32	0.27
53	0.088	0.03	0	0.85	0	0	0.031	0	0	3	0.32	0.27
54	0	0	0.022	0	0.006	0.00067	0	0.97	0	7	0.2	0
55	0.064	0.0074	0	0.93	0	0	0.00043	0	0	3	0.32	0.27
56	0.16	0.043	0	0.8	0	0	1.1e-06	0	0	3	0.32	0.27
57	0.0056	4.4e-05	0	0.99	0	0	0.0011	0	0	3	0.32	0.27
58	0.091	0.0047	0	0.9	0	0	0	0	0	3	0.32	0.27
59	0.13	0.86	0	0.0068	0	0	0	0	0	1	0.39	0.34
60	0	0	1	0	0	0	0	0	0	2	0.2	0.033
61	0.18	0.25	0	0.56	0	0	0.0077	0	0	3	0.32	0.27
62	0	0	0.0014	0	0	0.97	0	0.03	0	5	0.08	0
63	0.11	0.057	0	0.82	0	0	0.0072	0	0	3	0.32	0.27
64	0.08	0.0087	0	0.91	0	0	2.1e-06	0	0	3	0.32	0.27
65	0.15	0.056	0	0.79	0	0	5.5e-06	0	0	3	0.32	0.27
66	0.25	0.13	0	0.63	0	0	0	0	0	3	0.32	0.27
67	0	0	0.085	0	0.075	0.038	1.6e-05	0.8	0	7	0.2	0
68	0	0	1	0	0	0	0	0	0	2	0.2	0.033
69	0.49	0.5	0	0.016	0	0	0	0	0	1	0.39	0.34
70	0.12	0.03	0	0.85	0	0	0.00025	0	0	3	0.32	0.27
71	0.21	0.29	0	0.5	0	0	0.00017	0	0	3	0.32	0.27
72	0	0	0.009	0	0.00037	4.9e-05	0	0.99	0	7	0.2	0
73	0.33	0.41	0	0.26	0	0	0	0	0	1	0.39	0.34
74	0.064	0.0018	0	0.93	0	0	0	0	0	3	0.32	0.27
75	0.17	0.73	0	0.098	0	0	0	0	0	1	0.39	0.34
76	0.074	0.028	0	0.88	0	0	0.019	0	0	3	0.32	0.27
77	0.065	0.0036	0	0.93	0	0	0	0	0	3	0.32	0.27
78	0.041	0.0045	0	0.94	0	0	0.015	0	0	3	0.32	0.27
79	0.32	0.15	0	0.53	0	0	0	0	0	3	0.32	0.27
80	0	0	0	0	1	0	0	4.2e-05	0	4	0.36	0
81	0	0	0	0	0	0	0	0	1	8	0	0.1
82	0.22	0.075	0	0.7	0	0	2.9e-05	0	0	3	0.32	0.27
83	0	0	0	0	0	0	8e-05	0	1	8	0	0.1
84	0.052	0.95	0	0.0015	0	0	0	0	0	1	0.39	0.34
85	0	0	0	0	0	0	0	0	1	8	0	0.1
86	0	0	1	0	0	0	0	0	0	2	0.2	0.033
87	0.009	0.00034	0	0.99	0	0	0.00011	0	0	3	0.32	0.27
88	0	0	0.0061	0	0.0012	2.1e-05	0	0.99	0	7	0.2	0
89	0.28	0.5	0	0.21	0	0	0	0	0	1	0.39	0.34
90	0	0	0.00096	0	3.4e-05	7.5e-06	0	1	0	7	0.2	0
91	0.19	0.39	0	0.42	0	0	0.0014	0	0	3	0.32	0.27
92	0.017	0.00033	0	0.98	0	0	8.1e-05	0	0	3	0.32	0.27
93	0.24	0.4	0	0.36	0	0	3e-05	0	0	1	0.39	0.34
94	0.18	0.036	0	0.78	0	0	6.4e-06	0	0	3	0.32	0.27
95	0.056	0.94	0	0.0032	0	0	0	0	0	1	0.39	0.34
96	0.12	0.1	1.5e-05	0.77	0	0	0.0033	0	0	3	0.32	0.27
97	0.059	0.0066	0	0.88	0	0	0.051	0	0	3	0.32	0.27
98	0.37	0.29	0	0.35	0	0	0	0	0	0	0.36	0.31
99	0.29	0.11	0	0.6	0	0	8.8e-05	0	0	3	0.32	0.27
100	0.2	0.48	0	0.33	0	0	0.0011	0	0	1	0.39	0.34
101	0	0	0	0	0	0	0	0	1	8	0	0.1
102	0.31	0.21	0	0.48	0	0	1.1e-06	0	0	3	0.32	0.27
103	0	0	0	0	0	0	0	0	1	8	0	0.1
104	0.28	0.45	0	0.27	0	0	2.5e-06	0	0	1	0.39	0.34
105	0.3	0.53	0	0.17	0	0	0	0	0	1	0.39	0.34
106	0.11	0.72	0	0.17	0	0	0	0	0	1	0.39	0.34
107	0	0	0.00093	0	0.98	0	0	0.022	0	4	0.36	0
108	0.21	0.71	0	0.078	0	0	0	0	0	1	0.39	0.34
109	0.25	0.13	0	0.62	0	0	8.7e-06	0	0	3	0.32	0.27
110	0.011	0.00026	0	0.99	0	0	0.00015	0	0	3	0.32	0.27
111	0.35	0.42	0	0.24	0	0	0	0	0	1	0.39	0.34
112	0.1	0.0072	0	0.89	0	0	3.2e-06	0	0	3	0.32	0.27
113	0	0	4.3e-06	0	0	1	0	0.001	0	5	0.08	0
114	0.045	0.0022	0	0.95	0	0	5.5e-06	0	0	3	0.32	0.27
115	0	0	8.2e-06	0	1	0	0	0.0028	0	4	0.36	0
116	0.0041	0.00017	0	0.37	0	0	0.62	0	0	6	0.2	0.2
117	0.0026	8.3e-05	0	0.28	0	0	0.72	0	0	6	0.2	0.2
118	0	0	0.003	0	1.4e-05	0.0037	0	0.99	0	7	0.2	0
119	0	0	0	0	0	1	0	0	0	5	0.08	0
120	0	0	0	0	0	1	0	1e-05	0	5	0.08	0
121	0.12	0.87	0	0.0087	0	0	0	0	0	1	0.39	0.34
122	0.25	0.58	0	0.17	0	0	0	0	0	1	0.39	0.34
123	0.4	0.48	0	0.13	0	0	0	0	0	1	0.39	0.34
124	0.08	0.033	0	0.8	0	0	0.084	0	0	3	0.32	0.27
125	0.18	0.2	0	0.62	0	0	5.3e-05	0	0	3	0.32	0.27
126	0.24	0.32	0	0.44	0	0	3e-05	0	0	3	0.32	0.27
127	0.016	0.0028	0.021	0.66	0	0	0.3	0	0	3	0.32	0.27
128	0	0	0	0	0	0	0	0	1	8	0	0.1
129	0.16	0.82	0	0.021	0	0	0	0	0	1	0.39	0.34
130	0.083	0.039	0	0.79	0	0	0.086	0	0	3	0.32	0.27
131	0	0	0.0052	0	2.1e-06	0.72	0	0.28	0	5	0.08	0
132	0.29	0.54	0	0.17	0	0	0	0	0	1	0.39	0.34
133	0	3e-06	0	0	0	1	0	7.9e-06	0	5	0.08	0
134	0.32	0.29	0	0.39	0	0	4.3e-06	0	0	3	0.32	0.27
135	0	0	0	0	0	0	0	0	1	8	0	0.1
136	0.072	0.93	0	0.0026	0	0	0	0	0	1	0.39	0.34
137	0	0	0.00083	0	0.97	0	0	0.032	0	4	0.36	0
138	0.098	0.053	0	0.83	0	0	0.014	0	0	3	0.32	0.27
139	0.034	0.0014	0	0.96	0	0	0.0013	0	0	3	0.32	0.27
140	0.41	0.36	0	0.23	0	0	0	0	0	0	0.36	0.31
141	0.18	0.016	0	0.81	0	0	0	0	0	3	0.32	0.27
142	0.19	0.59	0	0.21	0	0	4.6e-06	0	0	1	0.39	0.34
143	0	0	0.0018	0	0.00041	4.7e-05	0	1	0	7	0.2	0
144	0.35	0.14	0	0.51	0	0	0	0	0	3	0.32	0.27
145	0.33	0.17	0	0.49	0	0	0	0	0	3	0.32	0.27
146	0.35	0.58	0	0.062	0	0	0	0	0	1	0.39	0.34
147	0	0	0.0071	0	0.0075	1.7e-05	0	0.99	0	7	0.2	0
148	0	0	0	0	0	0	0	0	1	8	0	0.1
149	0.1	0.88	0	0.013	0	0	0	0	0	1	0.39	0.34
150	0.28	0.37	0	0.35	0	0	7.4e-06	0	0	1	0.39	0.34
151	0.087	0.04	0	0.84	0	0	0.031	0	0	3	0.32	0.27
152	0.056	0.0053	0	0.94	0	0	0.00033	0	0	3	0.32	0.27
153	0.19	0.088	0	0.72	0	0	0.00015	0	0	3	0.32	0.27
154	0.27	0.45	0	0.28	0	0	5.1e-06	0	0	1	0.39	0.34
155	0	0	3.3e-05	0	0	1	0	0.0024	0	5	0.08	0
156	0.29	0.57	0	0.14	0	0	0	0	0	1	0.39	0.34
157	0.029	0.0016	0	0.96	0	0	0.0059	0	0	3	0.32	0.27
158	0.57	0.17	0	0.26	0	0	0	0	0	0	0.36	0.31
159	0.084	0.011	0	0.9	0	0	1.1e-05	0	0	3	0.32	0.27
160	0.25	0.55	0	0.2	0	0	0	0	0	1	0.39	0.34
