SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster	dcf0	dcf1
31	0	0.032	0	0.0017	0	0.0027	0	0	0.96	8	0.14	0.078
32	0.4	0.0013	0.58	0	0	0.012	0	0	0.0021	2	0.016	0.093
33	0.019	0	0.028	0	0	0	0.95	0	0	6	0	0.093
34	0	0.81	0	0	0	0.19	0	4.8e-06	0	1	0.14	0.14
35	0.41	1.4e-05	0.59	0	0	0.00016	0	0	3.6e-05	2	0.016	0.093
36	0	0.86	0	2.2e-05	0	0.11	0	0	0.038	1	0.14	0.14
37	0	0	0	0	1	0	0	0	0	4	0.12	0
38	0	0.36	0	0.00065	0	0.092	0	0	0.55	8	0.14	0.078
39	0	0.69	0	0.00033	0	0.21	0	0	0.1	1	0.14	0.14
40	0	0	0	0	1	0	0	0	0	4	0.12	0
41	0	0.85	0	0	0	0.15	0	0	0	1	0.14	0.14
42	0	0.97	0	0	0	0.034	0	0	0	1	0.14	0.14
43	0	0	0	0	1	0	0	0	4.9e-05	4	0.12	0
44	0	0.97	0	0	0	0.032	0	0	0	1	0.14	0.14
45	0	0.69	0	0	0	0.31	0	5.9e-06	1.4e-05	1	0.14	0.14
46	0	0.87	0	4.9e-05	0	0.12	0	0	0.0076	1	0.14	0.14
47	4.3e-05	0.68	6.3e-05	0.0038	0	0.13	0	0.003	0.19	1	0.14	0.14
48	0.41	0	0.59	2.3e-06	0	0	0	0	0	2	0.016	0.093
49	0	0.024	0	9.1e-05	0	0.0099	0	0	0.97	8	0.14	0.078
50	0.41	0	0.59	9.8e-05	0	0	0	0	0	2	0.016	0.093
51	0	0.014	0	0.00032	0	0.00076	0	0	0.98	8	0.14	0.078
52	0	0.0022	0	0.0023	0	0.00029	0	0	1	8	0.14	0.078
53	0	0.91	0	7.2e-06	0	0.088	0	0	0.0058	1	0.14	0.14
54	0	0.75	0	5.1e-05	0	0.18	0	0	0.069	1	0.14	0.14
55	0	0.023	0	0	0	0.023	0	0	0.95	8	0.14	0.078
56	0	0.0016	0	0.00067	0	0.0001	0	0	1	8	0.14	0.078
57	0	0.9	0	0	0	0.096	0	0	0.00048	1	0.14	0.14
58	0.41	0	0.59	2.9e-05	0	6.8e-06	0	0	0	2	0.016	0.093
59	0	0	0	0	1	0	0	0	4.1e-05	4	0.12	0
60	0	0.05	0	0.0069	0	0.0016	0	0	0.94	8	0.14	0.078
61	0	0.033	0	0.00014	0	0.011	0	0	0.96	8	0.14	0.078
62	0	0.19	0	0.01	0	0.023	0	4.4e-06	0.77	8	0.14	0.078
63	0.41	0.00095	0.59	0	0	0.0035	0	0	0.00038	2	0.016	0.093
64	0	0	0	0	1	0	0	0	1.4e-06	4	0.12	0
65	0.41	0	0.59	0	0	0	0	0	0	2	0.016	0.093
66	0	0.0012	0	0.00013	0	0.00019	0	0	1	8	0.14	0.078
67	0	0.00088	0	3.3e-05	0	9.7e-05	0	0	1	8	0.14	0.078
68	0	0.46	0	0.00035	0	0.16	0	0	0.38	1	0.14	0.14
69	0	5.1e-05	0	3.6e-05	0	1.6e-06	0	0	1	8	0.14	0.078
70	0	6.4e-06	0	0	0	2e-05	0	0	1	8	0.14	0.078
71	0.41	0	0.59	0	0	0	0	0	0	2	0.016	0.093
72	0	4.9e-05	0	6.5e-06	0	7.6e-06	0	0	1	8	0.14	0.078
73	0	0.12	0	0.0063	0	0.011	0	0	0.86	8	0.14	0.078
74	0.41	0	0.59	0	0	0	0	0	0	2	0.016	0.093
75	0.0017	0.52	0.0025	6.4e-05	0	0.44	0	1.4e-06	0.041	1	0.14	0.14
76	0	0.27	0	0.0093	0	0.038	0	4.3e-05	0.69	8	0.14	0.078
77	0	0.29	0	0.038	0	0.0015	0	0.00024	0.67	8	0.14	0.078
78	0	0.019	0	0.0057	0	0	0	0	0.98	8	0.14	0.078
79	0.41	0	0.59	4.8e-06	0	0	0	0	0	2	0.016	0.093
80	0.41	0	0.59	3.1e-06	0	0	0	0	0	2	0.016	0.093
81	0	0.0019	0	0.023	0	7.8e-06	0	0	0.98	8	0.14	0.078
82	0.00065	0.00058	0.00095	0	0	0	0.019	0	0.98	8	0.14	0.078
83	0	0.00043	0	0	0	0	0	1	0	7	0.3	0.22
84	0	0.001	0	0.0059	0	0	0	0	0.99	8	0.14	0.078
85	0.32	0.0057	0.47	0.14	0	0.025	0	0	0.043	2	0.016	0.093
86	0	0.017	0	0.0099	0	0	0	0	0.97	8	0.14	0.078
87	0	0.011	0	0.00016	0	0.0015	0	0	0.99	8	0.14	0.078
88	0	0	0	0	1	0	0	0	0.00048	4	0.12	0
89	0	0.0073	0	0.0028	0	0.00048	0	0	0.99	8	0.14	0.078
90	0	0.034	0	2.4e-05	0	0.0079	0	0	0.96	8	0.14	0.078
91	0	0.62	0	9.3e-05	0	0.23	0	0	0.15	1	0.14	0.14
92	0	0.025	0	1.3e-05	0	0.017	0	0	0.96	8	0.14	0.078
93	0	0.89	0	0.00087	0	0.086	0	9e-05	0.021	1	0.14	0.14
94	0	0.0037	0	1.9e-05	0	0.00086	0	0	1	8	0.14	0.078
95	0	0.032	0	0.00092	0	0.0031	0	0	0.96	8	0.14	0.078
96	0	0.00013	0	2.6e-05	0.98	4.1e-05	0	0	0.022	4	0.12	0
97	0	0.053	0	0.0047	0	0.0073	0	0	0.94	8	0.14	0.078
98	0	0.048	0	0.014	0	0.0025	0	0	0.94	8	0.14	0.078
99	0	0.24	0	0.0014	0	0.031	0	0	0.73	8	0.14	0.078
100	0.00021	0.18	0.00031	6.4e-05	0	0.2	0	0	0.62	8	0.14	0.078
101	0	0.074	0	2.1e-05	0	0.068	0	0	0.86	8	0.14	0.078
102	0	0.033	0	0.0024	0	0.0045	0	0	0.96	8	0.14	0.078
103	0	0.0062	0	1.5e-06	0	0.006	0	0	0.99	8	0.14	0.078
104	0	0.00073	0	0	0	0.016	0	0	0.98	8	0.14	0.078
105	0	0.14	0	0.0013	0	0.027	0	0	0.83	8	0.14	0.078
106	0.001	0.048	0.0015	0	0	0	0.085	0	0.86	8	0.14	0.078
107	0.0096	0	0.014	0	0	0	0.98	0	0	6	0	0.093
108	0	0.66	0	0.00028	0	0.091	0	0.0019	0.25	1	0.14	0.14
109	0	0.24	0	7.9e-06	0	0.14	0	0.0017	0.62	8	0.14	0.078
110	0	0.62	0	8.3e-06	0	0.052	0	0.0017	0.33	1	0.14	0.14
111	0	0.96	0	0.0017	0	0.022	0	0	0.015	1	0.14	0.14
112	0.0068	0	0.0098	0	0	0	0.98	0	0	6	0	0.093
113	0	0.048	0	0.00027	0	0.0068	0	0	0.95	8	0.14	0.078
114	0	0.87	0	5.5e-05	0	0.088	0	0	0.047	1	0.14	0.14
115	0	0.016	0	5.7e-05	0	0.011	0	0	0.97	8	0.14	0.078
116	0	0.52	0	2.2e-06	0	0.46	0	0	0.016	1	0.14	0.14
117	0	0.019	0	2.8e-05	0	0.015	0	0	0.97	8	0.14	0.078
118	0	0.0085	0	1.4e-05	0	0.0011	0	0	0.99	8	0.14	0.078
119	0	0	0	0	1	0	0	0	0	4	0.12	0
120	0	0.093	0	0.00016	0	0.025	0	0	0.88	8	0.14	0.078
121	0	0.1	0	0.0025	0	0.022	0	0	0.87	8	0.14	0.078
122	0	0.19	0	0.00054	0	0.013	0	0	0.8	8	0.14	0.078
123	0	0.012	0	6e-05	0	0.0013	0	0	0.99	8	0.14	0.078
124	0	0.65	0	0.00046	0	0.17	0	0	0.18	1	0.14	0.14
125	0	0.29	0	3.1e-05	0	0.066	0	0	0.64	8	0.14	0.078
126	0	0.57	0	0.16	0	0.0025	0	1.8e-06	0.27	1	0.14	0.14
127	0	0.66	0	0	0	0.31	0	0	0.039	1	0.14	0.14
128	0	0.98	0	0	0	0.017	0	0	5.4e-06	1	0.14	0.14
129	0	0.98	0	1.8e-05	0	0.019	0	3.2e-05	2.1e-05	1	0.14	0.14
130	1.7e-06	0.35	2.4e-06	0.0079	0	0.066	0	0.00014	0.57	8	0.14	0.078
131	0	0.43	0	0.0017	0	0.067	0	0	0.5	8	0.14	0.078
132	0	0.00092	0	3.8e-05	0	0.00017	0	0	1	8	0.14	0.078
133	0	0.59	0	0.00022	0	0.063	0	0	0.35	1	0.14	0.14
134	0	0.056	0	0.00017	0	0.029	0	0	0.91	8	0.14	0.078
135	0	0.022	0	0.0025	0	0.0031	0	0	0.97	8	0.14	0.078
136	0.1	0	0.15	0	0	0	0.75	0	0	6	0	0.093
137	0	0.16	0	0.00025	0	0.036	0	0	0.8	8	0.14	0.078
138	0	0.089	0	2.9e-05	0	0.025	0	0	0.89	8	0.14	0.078
139	0	0.73	0	0.00021	0	0.2	0	0	0.07	1	0.14	0.14
140	0	0	0	0	1	0	0	0	0	4	0.12	0
141	0	0.00028	0	3.3e-05	0	3.6e-05	0	0	1	8	0.14	0.078
142	0	0.014	0	0.0001	0	0.00068	0	0	0.99	8	0.14	0.078
143	0	0.00013	0	1.1e-06	0	8.3e-05	0	0	1	8	0.14	0.078
144	0	0.00079	0	1.1e-05	0	2.2e-05	0	0	1	8	0.14	0.078
145	0	0.098	0	0.00013	0	0.031	0	0	0.87	8	0.14	0.078
146	0.41	0	0.59	0	0	1.3e-05	0	0	0	2	0.016	0.093
147	0	0.57	0	0.0002	0	0.0089	0	0	0.42	1	0.14	0.14
148	0	0.013	0	0.069	0	1.8e-06	0	0	0.92	8	0.14	0.078
149	0	0.12	0	2.2e-05	0	0.027	0	0	0.85	8	0.14	0.078
150	0	0.036	0	0.00012	0	0.0014	0	0	0.96	8	0.14	0.078
151	0	0.87	0	0	0	0	0	0.13	0	1	0.14	0.14
152	0	1	0	0	0	0	0	0.0021	0	1	0.14	0.14
153	0	0.95	0	0	0	0.053	0	0	4.7e-05	1	0.14	0.14
154	8.5e-05	0	0.00012	0	0	0	1	0	0	6	0	0.093
155	0	0	0	0	1	0	0	0	0	4	0.12	0
156	0	0.93	0	0.00021	0	0.05	0	0	0.016	1	0.14	0.14
157	0	0.15	0	0.048	0	0.0073	0	3.3e-05	0.79	8	0.14	0.078
158	0	0.00041	0	3.4e-06	0	3.9e-05	0	0	1	8	0.14	0.078
159	0	0.017	0	3e-06	0	0.0071	0	0	0.98	8	0.14	0.078
160	0	0.27	0	0.00079	0	0.086	0	0	0.64	8	0.14	0.078
161	0	0.009	0	0.00029	0	0.00029	0	0	0.99	8	0.14	0.078
162	0	0.005	0	0.0017	0	0.00024	0	0	0.99	8	0.14	0.078
163	0	0.0064	0	1.2e-06	0	0.0038	0	0	0.99	8	0.14	0.078
164	0	0.065	0	0.014	0	0.0062	0	2.6e-06	0.92	8	0.14	0.078
165	3.3e-05	0.21	4.7e-05	0.00064	0	0.11	0	0	0.68	8	0.14	0.078
166	0	0.093	0	1.1e-06	0	0.11	0	0	0.8	8	0.14	0.078
167	0	0.34	0	0.006	0	0.046	0	0	0.61	8	0.14	0.078
168	0	0.15	0	0.0014	0	0.015	0	0	0.83	8	0.14	0.078
169	0	0.091	0	0.00013	0	0.019	0	0	0.89	8	0.14	0.078
170	0	0.42	0	0.0016	0	0.084	0	0	0.49	8	0.14	0.078
171	0	0.15	0	0.002	0	0.0095	0	0	0.84	8	0.14	0.078
172	0	0.21	0	0.014	0	0.0032	0	0	0.78	8	0.14	0.078
173	0	0.058	0	4.4e-05	0	0.044	0	0	0.9	8	0.14	0.078
174	0	0.0065	0	1.6e-05	0	0.0021	0	0	0.99	8	0.14	0.078
175	0	0.0017	0	1.3e-05	0	0.00087	0	0	1	8	0.14	0.078
176	0	1.5e-05	0	0	0	3.7e-06	0	0	1	8	0.14	0.078
177	0	0.088	0	0	0	0.18	0	0	0.73	8	0.14	0.078
178	0	0.0086	0	0.00025	0	0.0034	0	0	0.99	8	0.14	0.078
179	0	0.0015	0	0.00019	0	0.00015	0	0	1	8	0.14	0.078
180	0	1	0	0	0	0.0009	0	4.7e-05	0	1	0.14	0.14
181	0	0.69	0	6.6e-05	0	0.28	0	0	0.033	1	0.14	0.14
182	0	0.92	0	0	0	0.081	0	0	0	1	0.14	0.14
183	0	0	0	0	1	0	0	0	1.9e-05	4	0.12	0
184	5.1e-06	0.44	7.4e-06	9.8e-06	0	0.51	0	0	0.044	5	0.11	0.14
185	0	0.48	0	0	0	0.52	0	0	0.00089	5	0.11	0.14
186	0	0.96	0	0	0	0.039	0	0	1.1e-05	1	0.14	0.14
187	0.41	0	0.59	0	0	0	0	0	0	2	0.016	0.093
188	0	0.13	0	0.0015	0	0.037	0	0	0.83	8	0.14	0.078
189	0	0.23	0	2.8e-05	0	0.16	0	0	0.61	8	0.14	0.078
190	0	0	0	0	1	0	0	0	1.4e-05	4	0.12	0
191	0	0.71	0	0.0005	0	0.018	0	0	0.28	1	0.14	0.14
192	0	0.00076	0	0.00036	0	4.3e-05	0	0	1	8	0.14	0.078
193	0	0.37	0	0.00012	0	0.13	0	0	0.49	8	0.14	0.078
194	0	0.0015	0	0.0083	0	2.6e-05	0	0	0.99	8	0.14	0.078
195	0	0.62	0	7.8e-05	0	0.25	0	0	0.14	1	0.14	0.14
196	0	0.02	0	4.7e-05	0	0.0052	0	0	0.97	8	0.14	0.078
197	0	0.0084	0	0	0	0.0042	0	0	0.99	8	0.14	0.078
198	0.0055	0.019	0.0079	0	0	0.33	0	0	0.63	8	0.14	0.078
199	0	0.0029	0	0.00075	0	0.00017	0	0	1	8	0.14	0.078
200	0	5.5e-05	0	0	0	4.6e-05	0	0	1	8	0.14	0.078
201	0	0.28	0	0.00098	0	0.075	0	0	0.64	8	0.14	0.078
202	0	0.75	0	2.8e-05	0	0.058	0	0	0.19	1	0.14	0.14
203	0	0.03	0	0	0	0.043	0	0	0.93	8	0.14	0.078
204	0	0.18	0	0.012	0	0.012	0	0	0.8	8	0.14	0.078
205	0	0.45	0	0.00023	0	0.13	0	0	0.42	1	0.14	0.14
206	0	0	1.2e-06	0	0	4.3e-05	0	0	1	8	0.14	0.078
207	0	0.0026	0	0.00017	0	8e-05	0	0	1	8	0.14	0.078
208	0	0.0021	0	0	0	0.00028	0	0	1	8	0.14	0.078
209	0	0.11	0	2.9e-05	0	0.064	0	0	0.83	8	0.14	0.078
210	0	0.79	0	0.00078	0	0.057	0	0	0.15	1	0.14	0.14
211	0	0.23	0	0.014	0	0.0092	0	0	0.75	8	0.14	0.078
212	0	0.083	0	0.0017	0	0.022	0	0	0.89	8	0.14	0.078
213	0	0.089	0	0.037	0	0.0062	0	0.00016	0.87	8	0.14	0.078
214	0	0.62	0	0	0	0.38	0	0	0.00016	1	0.14	0.14
215	0	0.066	0	0.0015	0	0.016	0	0	0.92	8	0.14	0.078
216	0.41	0	0.59	0	0	0	0	0	0	2	0.016	0.093
217	0	0.011	0	1.3e-06	0	0.015	0	0	0.97	8	0.14	0.078
218	0	0.3	0	0.0038	0	0.012	0	0	0.69	8	0.14	0.078
219	0	0.00099	0	7.6e-06	0	0.00034	0	0	1	8	0.14	0.078
220	0.045	0.12	0.065	3e-05	0	0.22	0	0	0.55	8	0.14	0.078
221	0	0	0	0	1	0	0	0	0	4	0.12	0
222	0	0.2	0	0.0095	0	0.013	0	0	0.77	8	0.14	0.078
223	0	0.1	0	3.6e-06	0	0.12	0	0	0.78	8	0.14	0.078
224	0	0	0	0	1	0	0	0	0	4	0.12	0
225	0	0.0036	0	9.9e-05	0	0.0018	0	0	0.99	8	0.14	0.078
226	0	0.0056	0	2e-05	0	0.0013	0	0	0.99	8	0.14	0.078
227	0	0.022	0	1e-05	0	0.0044	0	0	0.97	8	0.14	0.078
228	0	0.65	0	2.9e-05	0	0.26	0	0	0.083	1	0.14	0.14
229	0	0.17	0	0.0021	0	0.042	0	0	0.79	8	0.14	0.078
230	1e-06	0.0045	1.5e-06	2.7e-06	0	0.0074	0	0	0.99	8	0.14	0.078
231	0	0.017	0	1.1e-05	0	0.0016	0	0	0.98	8	0.14	0.078
232	0	0.84	0	0	0	0.16	0	6.4e-06	0	1	0.14	0.14
233	0	0.83	0	0.035	0	0.012	0	1.2e-05	0.12	1	0.14	0.14
234	0	0.58	0	0	0	0.42	0	0	0	1	0.14	0.14
235	0	0.0072	0	0.0002	0	0.0013	0	0	0.99	8	0.14	0.078
236	0	0.00097	0	3.2e-06	0	0.00026	0	0	1	8	0.14	0.078
237	1.1e-05	0.21	1.6e-05	6.9e-06	0	0.39	0	0	0.4	8	0.14	0.078
238	0	0.93	0	0	0	0.073	0	0	0	1	0.14	0.14
239	0	0.023	0	4.9e-06	0	0.011	0	0	0.97	8	0.14	0.078
240	0	0	0	0	1	0	0	0	0	4	0.12	0
241	0	0.56	0	0	0	0.44	0	0	0	1	0.14	0.14
242	0	0.096	0	0.0036	0	0.0024	0	0	0.9	8	0.14	0.078
243	0	0.97	0	0	0	0.033	0	0	0	1	0.14	0.14
244	0	0.33	0	0	0	0.67	0	0	0	5	0.11	0.14
245	0	0.79	0	0	0	0.21	0	0	0	1	0.14	0.14
246	0	0.87	0	0	0	0.13	0	4.7e-05	0	1	0.14	0.14
247	0	0.0018	0	0.0011	0	8.5e-05	0	0	1	8	0.14	0.078
248	0	0.12	0	8e-05	0	0.062	0	0	0.82	8	0.14	0.078
249	0	0.21	0	0.00038	0	0.049	0	0	0.74	8	0.14	0.078
250	4.2e-05	7.5e-05	6.1e-05	0	0	0	0.016	0	0.98	8	0.14	0.078
251	0	0.013	0	0.014	0	0	0	1.9e-06	0.97	8	0.14	0.078
252	0.35	0.039	0.5	0.024	0	0.045	0	7.8e-05	0.046	2	0.016	0.093
253	0	0.13	0	0.0086	0	0.0047	0	6.1e-06	0.85	8	0.14	0.078
254	0	0.52	0	0.062	0	0.018	0	0.0004	0.4	1	0.14	0.14
255	0.41	0	0.59	0	0	0	0	0	0	2	0.016	0.093
256	0.41	0	0.59	2.4e-05	0	0	0	0	0	2	0.016	0.093
257	0	0.013	0	0.0038	0	0.00059	0	0	0.98	8	0.14	0.078
258	0	0.19	0	0.025	0	0.014	0	1.3e-05	0.77	8	0.14	0.078
259	0	0.031	0	2.7e-05	0	0.014	0	0	0.96	8	0.14	0.078
260	0.00018	0.14	0.00027	2.9e-05	0	0.2	0	0	0.65	8	0.14	0.078
261	0	0.043	0	0.0009	0	0.012	0	0	0.94	8	0.14	0.078
262	0	0.87	0	7e-05	0	0.12	0	0	0.0096	1	0.14	0.14
263	0	0.00018	0	0	0	0.00011	0	0	1	8	0.14	0.078
264	0	0.26	0	0.22	0	0.0066	0	0.033	0.48	8	0.14	0.078
265	0	0	0	0	1	0	0	0	0	4	0.12	0
266	0	0.056	0	0.017	0	0.0069	0	5.2e-05	0.92	8	0.14	0.078
267	0	0.027	0	0.012	0	0.0023	0	1.5e-06	0.96	8	0.14	0.078
268	0	0.029	0	1e-06	0	0.014	0	0	0.96	8	0.14	0.078
269	0	0.089	0	5.9e-05	0	0.049	0	0	0.86	8	0.14	0.078
270	0	0.0091	0	6.3e-06	0	0.0061	0	0	0.98	8	0.14	0.078
271	0	0.0059	0	9.3e-05	0	0.0014	0	0	0.99	8	0.14	0.078
272	0	0.0074	0	0	0	0.0051	0	0	0.99	8	0.14	0.078
273	0	0.0016	0	7.4e-06	0	0.00097	0	0	1	8	0.14	0.078
274	0	0.00056	0	0.0064	0	8.8e-06	0	0	0.99	8	0.14	0.078
275	0	0.3	1.2e-06	0.0073	0	0.059	0	4.3e-05	0.63	8	0.14	0.078
276	0.00021	0.00015	0.00031	0	0	0	0.012	0	0.99	8	0.14	0.078
277	0	0	0	0	1	0	0	0	0.00033	4	0.12	0
278	0.00016	0.0068	0.00023	5.4e-05	0	0.0062	0	0	0.99	8	0.14	0.078
279	0	0.0021	0	6.2e-05	0	0.00034	0	0	1	8	0.14	0.078
280	0	0.9	0	0.025	0	0.021	0	0.0016	0.049	1	0.14	0.14
281	0	0.089	0	0.00031	0	0.014	0	0	0.9	8	0.14	0.078
282	0	0.17	0	3.5e-05	0	0.15	0	0	0.69	8	0.14	0.078
283	0.41	0	0.59	0	0	0	0	0	0	2	0.016	0.093
284	0.033	0	0.048	0	0	0	0.92	0	0	6	0	0.093
285	0	0	0	0	1	0	0	0	0	4	0.12	0
286	0	0.1	0	0.084	0	0.00039	0	0	0.81	8	0.14	0.078
287	0.068	0.2	0.099	1.6e-06	0	0.59	0	0	0.041	5	0.11	0.14
288	0	1.3e-05	0	1.6e-05	0	2e-06	0	0	1	8	0.14	0.078
289	0	0.46	0	2.9e-05	0	0.3	0	0	0.24	1	0.14	0.14
290	0	0.023	0	0	0	0.1	0	0	0.88	8	0.14	0.078
291	0	0.011	0	0.0013	0	0.002	0	0	0.99	8	0.14	0.078
292	0	0.13	0	0.00036	0	0.015	0	0	0.86	8	0.14	0.078
293	0	0.0064	0	0.039	0	0.0061	0	0	0.95	8	0.14	0.078
294	0	0.0038	0	0.00042	0	0.00043	0	0	1	8	0.14	0.078
295	0	0.62	0	0.01	0	0.24	0	1.3e-06	0.13	1	0.14	0.14
296	0	0.00017	0	0.00084	0	6.2e-05	0	0	1	8	0.14	0.078
297	0	0.59	0	2.6e-06	0	0.38	0	0	0.032	1	0.14	0.14
298	0	0.14	0	0.00013	0	0.079	0	0	0.79	8	0.14	0.078
299	0	0.017	0	0.00024	0	0.00047	0	0	0.98	8	0.14	0.078
300	0.019	0	0.027	0	0	0	0.95	0	0	6	0	0.093
301	0	0.059	0	0.00014	0	0.025	0	0	0.92	8	0.14	0.078
302	0	0	0	0	1	0	0	0	0.00039	4	0.12	0
303	0	0.014	0	1.1e-06	0	0.0087	0	0	0.98	8	0.14	0.078
304	0.00083	0.14	0.0012	0.19	0	0.14	0	1.7e-06	0.53	8	0.14	0.078
305	0	0	0	0	1	0	0	0	0	4	0.12	0
306	0	0.017	0	0.0013	0	0.0002	0	0	0.98	8	0.14	0.078
307	0	0.1	0	0.0018	0	0.023	0	0	0.87	8	0.14	0.078
308	7e-06	0.0027	1e-05	0.049	0	0.0024	0	0	0.95	8	0.14	0.078
309	0	0.51	0	5.9e-05	0	0.23	0	0	0.26	1	0.14	0.14
310	0	0.028	0	0.0056	0	0.0022	0	0	0.96	8	0.14	0.078
311	0	0.32	0	1.2e-06	0	0.53	0	0	0.15	5	0.11	0.14
312	0	0.0081	0	0	0	0.075	0	0	0.92	8	0.14	0.078
313	0	0.52	0	8.1e-05	0	0.048	0	0	0.43	1	0.14	0.14
314	0	0.16	0	0.014	0	0.012	0	3.8e-06	0.82	8	0.14	0.078
315	0.097	0	0.14	0	0	0	0.76	0	0	6	0	0.093
316	0	0.047	0	0.00027	0	0.019	0	0	0.93	8	0.14	0.078
317	0	0.01	0	1.6e-06	0	0.018	0	0	0.97	8	0.14	0.078
318	0	0	0	0	1	0	0	0	0	4	0.12	0
319	0.00023	0.19	0.00033	0.00039	0	0.12	0	0	0.69	8	0.14	0.078
320	0	0.0016	0	0.0028	0	0.00011	0	0	1	8	0.14	0.078
321	0	0.0017	0	0	0	0.003	0	0	1	8	0.14	0.078
322	0	0	0	0	1	0	0	0	0	4	0.12	0
323	0	0.26	0	0.00087	0	0.085	0	0	0.65	8	0.14	0.078
324	0	0.19	0	0.008	0	0.014	0	0	0.79	8	0.14	0.078
325	0	0.00091	0	9.4e-06	0	0.00049	0	0	1	8	0.14	0.078
326	0	0	0	3.8e-06	1	0	0	0	0.00022	4	0.12	0
327	0	0.0024	0	0.00014	0	0.00016	0	0	1	8	0.14	0.078
328	0.21	0.036	0.31	3.5e-05	0	0.031	0.39	1.9e-06	0.022	6	0	0.093
329	0	0.023	0	0.0006	0	0.0018	0	0	0.97	8	0.14	0.078
330	0	0.015	0	3.2e-06	0	0.002	0	0	0.98	8	0.14	0.078
331	0	0.0087	0	0	0	0.013	0	0	0.98	8	0.14	0.078
332	0	0.0086	0	6e-06	0	0.0022	0	0	0.99	8	0.14	0.078
333	0.41	1.4e-06	0.59	0	0	1.5e-05	0	0	7.8e-06	2	0.016	0.093
334	0	0.014	0	0.002	0	0.00091	0	0	0.98	8	0.14	0.078
335	0	0.0012	0	2.1e-05	0	0.00013	0	0	1	8	0.14	0.078
336	0	0.00093	0	0	0	0.00042	0	0	1	8	0.14	0.078
337	0	0.57	0	0.00032	0	0.037	0	0	0.39	1	0.14	0.14
338	0	0.17	0	6.5e-06	0	0.28	0	0	0.55	8	0.14	0.078
339	8.2e-05	0.66	0.00012	0.0016	0	0.21	0	0.00053	0.12	1	0.14	0.14
340	0	0.31	0	0.18	0	0.0044	0	4.5e-05	0.5	8	0.14	0.078
341	0	0.72	0	0.0041	0	0.069	0	2.7e-06	0.2	1	0.14	0.14
342	0	0.15	0	9e-05	0	0.062	0	0	0.78	8	0.14	0.078
343	0	0.0015	0	0.0021	0	5.4e-05	0	0	1	8	0.14	0.078
344	0	0.0054	0	0.6	0	0	0	3.5e-06	0.4	3	0.22	0.096
345	0	0.03	0	0.0012	0	0	0	2.3e-06	0.97	8	0.14	0.078
346	0.0033	0.13	0.0049	0	0	0	0.075	0	0.79	8	0.14	0.078
347	0.41	0	0.59	1.4e-06	0	0	0	0	0	2	0.016	0.093
348	0	0.0019	0	0.0014	0	0	0	0	1	8	0.14	0.078
349	0	0	0	0	0	0	0	0	1	8	0.14	0.078
